molecule,pred_bde,pred_bdfe,bond_index
CCCCCCCCCCCC(=O)OCCCCCCCC,100.08565,91.13446,60
CCCCCCCCCCCCCCCC(=O)OC(C)CC,89.16481,75.60658,0
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.4631,72.95253,1
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.72723,73.39945,2
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.624794,73.27253,3
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.63932,73.32904,4
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.63109,73.32184,5
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.63109,73.32184,6
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.63109,73.32184,7
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.63109,73.32184,8
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.63109,73.32184,9
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.37799,73.09231,10
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.95713,73.62134,11
CCCCCCCCCCCCCCCC(=O)OC(C)CC,88.129395,73.69699,12
CCCCCCCCCCCCCCCC(=O)OC(C)CC,85.17989,71.724,13
CCCCCCCCCCCCCCCC(=O)OC(C)CC,92.90389,79.05112,14
CCCCCCCCCCCCCCCC(=O)OC(C)CC,92.28655,82.7812,15
CCCCCCCCCCCCCCCC(=O)OC(C)CC,102.00156,87.781364,16
CCCCCCCCCCCCCCCC(=O)OC(C)CC,95.73833,80.42423,17
CCCCCCCCCCCCCCCC(=O)OC(C)CC,89.33344,75.297226,18
CCCCCCCCCCCCCCCC(=O)OC(C)CC,87.47661,72.42822,19
CCCCCCCCCCCCCCCC(=O)OC(C)CC,90.94137,77.04605,20
CCCCCCCCCCCCCCCC(=O)OC(C)CC,100.08565,91.13446,21
CCCCCCCCCCCCCCCC(=O)OC(C)CC,100.08565,91.13446,22
CCCCCCCCCCCCCCCC(=O)OC(C)CC,100.08565,91.13446,23
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.01032,87.646355,24
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.01032,87.646355,25
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.23826,87.814415,26
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.23826,87.814415,27
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.167076,87.817444,28
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.167076,87.817444,29
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.18161,87.8715,30
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.18161,87.8715,31
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,32
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,33
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,34
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,35
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,36
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,37
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,38
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,39
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,40
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,41
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,42
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.173294,87.86439,43
CCCCCCCCCCCCCCCC(=O)OC(C)CC,96.821144,87.5447,44
CCCCCCCCCCCCCCCC(=O)OC(C)CC,96.821144,87.5447,45
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.17016,87.83987,46
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.17016,87.83987,47
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.648636,88.54738,48
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.648636,88.54738,49
CCCCCCCCCCCCCCCC(=O)OC(C)CC,92.18325,83.912834,50
CCCCCCCCCCCCCCCC(=O)OC(C)CC,92.18325,83.912834,51
CCCCCCCCCCCCCCCC(=O)OC(C)CC,97.21919,87.820656,52
CCCCCCCCCCCCCCCC(=O)OC(C)CC,101.494514,92.48579,53
CCCCCCCCCCCCCCCC(=O)OC(C)CC,101.494514,92.48579,54
CCCCCCCCCCCCCCCC(=O)OC(C)CC,101.494514,92.48579,55
CCCCCCCCCCCCCCCC(=O)OC(C)CC,98.374214,88.78948,56
CCCCCCCCCCCCCCCC(=O)OC(C)CC,98.374214,88.78948,57
CCCCCCCCCCCCCCCC(=O)OC(C)CC,100.090645,91.15255,58
CCCCCCCCCCCCCCCC(=O)OC(C)CC,100.090645,91.15255,59
CCCCCCCCCCCCCCCC(=O)OC(C)CC,100.090645,91.15255,60
CCCCCCCCCCCCCCCC(=O)OCCCC,89.16481,75.60658,0
CCCCCCCCCCCCCCCC(=O)OCCCC,87.4631,72.95253,1
CCCCCCCCCCCCCCCC(=O)OCCCC,87.72723,73.39945,2
CCCCCCCCCCCCCCCC(=O)OCCCC,87.624794,73.27253,3
CCCCCCCCCCCCCCCC(=O)OCCCC,87.63932,73.32904,4
CCCCCCCCCCCCCCCC(=O)OCCCC,87.63109,73.32184,5
CCCCCCCCCCCCCCCC(=O)OCCCC,87.63109,73.32184,6
CCCCCCCCCCCCCCCC(=O)OCCCC,87.63109,73.32184,7
CCCCCCCCCCCCCCCC(=O)OCCCC,87.63109,73.32184,8
CCCCCCCCCCCCCCCC(=O)OCCCC,87.63109,73.32184,9
CCCCCCCCCCCCCCCC(=O)OCCCC,87.37799,73.09231,10
CCCCCCCCCCCCCCCC(=O)OCCCC,87.95713,73.62134,11
CCCCCCCCCCCCCCCC(=O)OCCCC,88.145256,73.710724,12
CCCCCCCCCCCCCCCC(=O)OCCCC,85.12368,71.67108,13
CCCCCCCCCCCCCCCC(=O)OCCCC,93.50269,79.623764,14
CCCCCCCCCCCCCCCC(=O)OCCCC,92.818214,83.27255,15
CCCCCCCCCCCCCCCC(=O)OCCCC,102.36833,88.42359,16
CCCCCCCCCCCCCCCC(=O)OCCCC,94.71802,80.389854,17
CCCCCCCCCCCCCCCC(=O)OCCCC,88.4268,74.46671,18
CCCCCCCCCCCCCCCC(=O)OCCCC,88.62226,74.12622,19
CCCCCCCCCCCCCCCC(=O)OCCCC,89.24099,75.8391,20
CCCCCCCCCCCCCCCC(=O)OCCCC,100.08565,91.13446,21
CCCCCCCCCCCCCCCC(=O)OCCCC,100.08565,91.13446,22
CCCCCCCCCCCCCCCC(=O)OCCCC,100.08565,91.13446,23
CCCCCCCCCCCCCCCC(=O)OCCCC,97.01032,87.646355,24
CCCCCCCCCCCCCCCC(=O)OCCCC,97.01032,87.646355,25
CCCCCCCCCCCCCCCC(=O)OCCCC,97.23826,87.814415,26
CCCCCCCCCCCCCCCC(=O)OCCCC,97.23826,87.814415,27
CCCCCCCCCCCCCCCC(=O)OCCCC,97.167076,87.817444,28
CCCCCCCCCCCCCCCC(=O)OCCCC,97.167076,87.817444,29
CCCCCCCCCCCCCCCC(=O)OCCCC,97.18161,87.8715,30
CCCCCCCCCCCCCCCC(=O)OCCCC,97.18161,87.8715,31
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,32
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,33
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,34
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,35
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,36
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,37
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,38
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,39
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,40
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,41
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,42
CCCCCCCCCCCCCCCC(=O)OCCCC,97.173294,87.86439,43
CCCCCCCCCCCCCCCC(=O)OCCCC,96.821144,87.5447,44
CCCCCCCCCCCCCCCC(=O)OCCCC,96.821144,87.5447,45
CCCCCCCCCCCCCCCC(=O)OCCCC,97.17016,87.83987,46
CCCCCCCCCCCCCCCC(=O)OCCCC,97.17016,87.83987,47
CCCCCCCCCCCCCCCC(=O)OCCCC,97.66651,88.56359,48
CCCCCCCCCCCCCCCC(=O)OCCCC,97.66651,88.56359,49
CCCCCCCCCCCCCCCC(=O)OCCCC,92.12611,83.85114,50
CCCCCCCCCCCCCCCC(=O)OCCCC,92.12611,83.85114,51
CCCCCCCCCCCCCCCC(=O)OCCCC,96.07229,87.37423,52
CCCCCCCCCCCCCCCC(=O)OCCCC,96.07229,87.37423,53
CCCCCCCCCCCCCCCC(=O)OCCCC,98.16525,88.68731,54
CCCCCCCCCCCCCCCC(=O)OCCCC,98.16525,88.68731,55
CCCCCCCCCCCCCCCC(=O)OCCCC,97.06214,87.889145,56
CCCCCCCCCCCCCCCC(=O)OCCCC,97.06214,87.889145,57
CCCCCCCCCCCCCCCC(=O)OCCCC,100.244705,91.27282,58
CCCCCCCCCCCCCCCC(=O)OCCCC,100.244705,91.27282,59
CCCCCCCCCCCCCCCC(=O)OCCCC,100.244705,91.27282,60
CCCCCCCCCCCCCCCC(=O)OCC(C)C,89.16481,75.60658,0
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.4631,72.95253,1
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.72723,73.39945,2
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.624794,73.27253,3
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.63932,73.32904,4
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.63109,73.32184,5
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.63109,73.32184,6
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.63109,73.32184,7
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.63109,73.32184,8
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.63109,73.32184,9
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.37799,73.09231,10
CCCCCCCCCCCCCCCC(=O)OCC(C)C,87.95713,73.62134,11
CCCCCCCCCCCCCCCC(=O)OCC(C)C,88.145256,73.710724,12
CCCCCCCCCCCCCCCC(=O)OCC(C)C,85.12304,71.67076,13
CCCCCCCCCCCCCCCC(=O)OCC(C)C,93.4867,79.62248,14
CCCCCCCCCCCCCCCC(=O)OCC(C)C,92.801544,83.267044,15
CCCCCCCCCCCCCCCC(=O)OCC(C)C,100.76569,87.00434,16
CCCCCCCCCCCCCCCC(=O)OCC(C)C,95.080444,80.739815,17
CCCCCCCCCCCCCCCC(=O)OCC(C)C,86.95723,72.1758,18
CCCCCCCCCCCCCCCC(=O)OCC(C)C,88.89271,74.395386,19
CCCCCCCCCCCCCCCC(=O)OCC(C)C,88.89271,74.395386,20
CCCCCCCCCCCCCCCC(=O)OCC(C)C,100.08565,91.13446,21
CCCCCCCCCCCCCCCC(=O)OCC(C)C,100.08565,91.13446,22
CCCCCCCCCCCCCCCC(=O)OCC(C)C,100.08565,91.13446,23
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.01032,87.646355,24
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.01032,87.646355,25
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.23826,87.814415,26
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.23826,87.814415,27
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.167076,87.817444,28
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.167076,87.817444,29
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.18161,87.8715,30
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.18161,87.8715,31
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,32
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,33
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,34
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,35
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,36
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,37
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,38
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,39
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,40
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,41
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,42
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.173294,87.86439,43
CCCCCCCCCCCCCCCC(=O)OCC(C)C,96.821144,87.5447,44
CCCCCCCCCCCCCCCC(=O)OCC(C)C,96.821144,87.5447,45
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.17016,87.83987,46
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.17016,87.83987,47
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.66651,88.56359,48
CCCCCCCCCCCCCCCC(=O)OCC(C)C,97.66651,88.56359,49
CCCCCCCCCCCCCCCC(=O)OCC(C)C,92.12298,83.84794,50
CCCCCCCCCCCCCCCC(=O)OCC(C)C,92.12298,83.84794,51
CCCCCCCCCCCCCCCC(=O)OCC(C)C,96.59609,87.870674,52
CCCCCCCCCCCCCCCC(=O)OCC(C)C,96.59609,87.870674,53
CCCCCCCCCCCCCCCC(=O)OCC(C)C,95.76533,85.81271,54
CCCCCCCCCCCCCCCC(=O)OCC(C)C,101.070885,92.01481,55
CCCCCCCCCCCCCCCC(=O)OCC(C)C,101.070885,92.01481,56
CCCCCCCCCCCCCCCC(=O)OCC(C)C,101.070885,92.01481,57
CCCCCCCCCCCCCCCC(=O)OCC(C)C,101.070885,92.01481,58
CCCCCCCCCCCCCCCC(=O)OCC(C)C,101.070885,92.01481,59
CCCCCCCCCCCCCCCC(=O)OCC(C)C,101.070885,92.01481,60
CCCCCCCCCCOC(=O)CCCCCCCCC,89.16481,75.60658,0
CCCCCCCCCCOC(=O)CCCCCCCCC,87.4631,72.95253,1
CCCCCCCCCCOC(=O)CCCCCCCCC,87.72723,73.39945,2
CCCCCCCCCCOC(=O)CCCCCCCCC,87.624794,73.27253,3
CCCCCCCCCCOC(=O)CCCCCCCCC,87.63932,73.32904,4
CCCCCCCCCCOC(=O)CCCCCCCCC,87.81748,73.47644,5
CCCCCCCCCCOC(=O)CCCCCCCCC,87.913216,73.62569,6
CCCCCCCCCCOC(=O)CCCCCCCCC,89.020546,74.432846,7
CCCCCCCCCCOC(=O)CCCCCCCCC,88.40113,74.377014,8
CCCCCCCCCCOC(=O)CCCCCCCCC,94.78228,80.43529,9
CCCCCCCCCCOC(=O)CCCCCCCCC,102.21703,88.29785,10
CCCCCCCCCCOC(=O)CCCCCCCCC,92.818214,83.27255,11
CCCCCCCCCCOC(=O)CCCCCCCCC,93.50269,79.623764,12
CCCCCCCCCCOC(=O)CCCCCCCCC,85.12368,71.67108,13
CCCCCCCCCCOC(=O)CCCCCCCCC,88.145256,73.710724,14
CCCCCCCCCCOC(=O)CCCCCCCCC,87.95712,73.62134,15
CCCCCCCCCCOC(=O)CCCCCCCCC,87.38629,73.0995,16
CCCCCCCCCCOC(=O)CCCCCCCCC,87.624794,73.27253,17
CCCCCCCCCCOC(=O)CCCCCCCCC,87.72723,73.39945,18
CCCCCCCCCCOC(=O)CCCCCCCCC,87.4631,72.95253,19
CCCCCCCCCCOC(=O)CCCCCCCCC,89.16481,75.60658,20
CCCCCCCCCCOC(=O)CCCCCCCCC,100.08565,91.13446,21
CCCCCCCCCCOC(=O)CCCCCCCCC,100.08565,91.13446,22
CCCCCCCCCCOC(=O)CCCCCCCCC,100.08565,91.13446,23
CCCCCCCCCCOC(=O)CCCCCCCCC,97.01032,87.646355,24
CCCCCCCCCCOC(=O)CCCCCCCCC,97.01032,87.646355,25
CCCCCCCCCCOC(=O)CCCCCCCCC,97.23826,87.814415,26
CCCCCCCCCCOC(=O)CCCCCCCCC,97.23826,87.814415,27
CCCCCCCCCCOC(=O)CCCCCCCCC,97.167076,87.817444,28
CCCCCCCCCCOC(=O)CCCCCCCCC,97.167076,87.817444,29
CCCCCCCCCCOC(=O)CCCCCCCCC,97.18161,87.8715,30
CCCCCCCCCCOC(=O)CCCCCCCCC,97.18161,87.8715,31
CCCCCCCCCCOC(=O)CCCCCCCCC,97.173294,87.86439,32
CCCCCCCCCCOC(=O)CCCCCCCCC,97.173294,87.86439,33
CCCCCCCCCCOC(=O)CCCCCCCCC,97.26333,87.92225,34
CCCCCCCCCCOC(=O)CCCCCCCCC,97.26333,87.92225,35
CCCCCCCCCCOC(=O)CCCCCCCCC,97.25461,88.090965,36
CCCCCCCCCCOC(=O)CCCCCCCCC,97.25461,88.090965,37
CCCCCCCCCCOC(=O)CCCCCCCCC,98.211464,88.70292,38
CCCCCCCCCCOC(=O)CCCCCCCCC,98.211464,88.70292,39
CCCCCCCCCCOC(=O)CCCCCCCCC,96.12345,87.41299,40
CCCCCCCCCCOC(=O)CCCCCCCCC,96.12345,87.41299,41
CCCCCCCCCCOC(=O)CCCCCCCCC,92.12611,83.85114,42
CCCCCCCCCCOC(=O)CCCCCCCCC,92.12611,83.85114,43
CCCCCCCCCCOC(=O)CCCCCCCCC,97.66651,88.56359,44
CCCCCCCCCCOC(=O)CCCCCCCCC,97.66651,88.56359,45
CCCCCCCCCCOC(=O)CCCCCCCCC,97.17016,87.83987,46
CCCCCCCCCCOC(=O)CCCCCCCCC,97.17016,87.83987,47
CCCCCCCCCCOC(=O)CCCCCCCCC,96.821144,87.5447,48
CCCCCCCCCCOC(=O)CCCCCCCCC,96.821144,87.5447,49
CCCCCCCCCCOC(=O)CCCCCCCCC,97.18161,87.8715,50
CCCCCCCCCCOC(=O)CCCCCCCCC,97.18161,87.8715,51
CCCCCCCCCCOC(=O)CCCCCCCCC,97.167076,87.817444,52
CCCCCCCCCCOC(=O)CCCCCCCCC,97.167076,87.817444,53
CCCCCCCCCCOC(=O)CCCCCCCCC,97.23826,87.814415,54
CCCCCCCCCCOC(=O)CCCCCCCCC,97.23826,87.814415,55
CCCCCCCCCCOC(=O)CCCCCCCCC,97.01032,87.646355,56
CCCCCCCCCCOC(=O)CCCCCCCCC,97.01032,87.646355,57
CCCCCCCCCCOC(=O)CCCCCCCCC,100.08565,91.13446,58
CCCCCCCCCCOC(=O)CCCCCCCCC,100.08565,91.13446,59
CCCCCCCCCCOC(=O)CCCCCCCCC,100.08565,91.13446,60
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,75.39468,62.7003,0
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,99.36773,85.5406,1
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.61714,85.632645,2
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,85.94707,72.98299,3
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,86.10422,73.159225,4
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,98.89874,86.74652,5
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,86.12606,73.180374,6
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,85.96943,73.01105,7
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.415184,85.466034,8
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,99.7266,85.93953,9
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,74.04171,60.402645,10
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,88.07009,73.52893,11
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,87.27616,73.034424,12
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,87.91166,73.57962,13
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,88.145256,73.710724,14
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,85.12468,71.67156,15
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,93.44515,79.55434,16
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,92.759,83.20841,17
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,102.462204,88.66185,18
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,94.57686,80.243546,19
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,90.11399,76.98309,20
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,100.39489,91.37059,21
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,100.39489,91.37059,22
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,100.39489,91.37059,23
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,83.423935,74.94871,24
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,83.423935,74.94871,25
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,106.45173,97.678856,26
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,107.16432,98.377754,27
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,74.12814,66.1979,28
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,74.12814,66.1979,29
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,107.30848,98.516335,30
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,107.30848,98.516335,31
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,74.151634,66.21997,32
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,74.151634,66.21997,33
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,107.184,98.393715,34
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,106.24026,97.4816,35
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,83.80285,75.22358,36
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,83.80285,75.22358,37
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.441696,88.10944,38
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.441696,88.10944,39
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.06541,87.84609,40
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.06541,87.84609,41
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,96.76321,87.49268,42
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,96.76321,87.49268,43
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.17016,87.83987,44
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.17016,87.83987,45
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.66651,88.56359,46
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,97.66651,88.56359,47
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,92.13108,83.85625,48
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,92.13108,83.85625,49
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,96.18044,87.39991,50
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,96.18044,87.39991,51
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,101.43379,92.486176,52
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,101.43379,92.486176,53
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,101.43379,92.486176,54
CCCCCCCCCCCCCCCCCCOC(=O)C,89.16481,75.60658,0
CCCCCCCCCCCCCCCCCCOC(=O)C,87.4631,72.95253,1
CCCCCCCCCCCCCCCCCCOC(=O)C,87.72723,73.39945,2
CCCCCCCCCCCCCCCCCCOC(=O)C,87.624794,73.27253,3
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63932,73.32904,4
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63109,73.32184,5
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63109,73.32184,6
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63109,73.32184,7
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63109,73.32184,8
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63109,73.32184,9
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63109,73.32184,10
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63109,73.32184,11
CCCCCCCCCCCCCCCCCCOC(=O)C,87.63109,73.32184,12
CCCCCCCCCCCCCCCCCCOC(=O)C,87.81748,73.47644,13
CCCCCCCCCCCCCCCCCCOC(=O)C,87.913216,73.62569,14
CCCCCCCCCCCCCCCCCCOC(=O)C,88.99645,74.412575,15
CCCCCCCCCCCCCCCCCCOC(=O)C,88.34169,74.30684,16
CCCCCCCCCCCCCCCCCCOC(=O)C,94.29866,79.83866,17
CCCCCCCCCCCCCCCCCCOC(=O)C,102.046974,88.52656,18
CCCCCCCCCCCCCCCCCCOC(=O)C,92.724205,83.205025,19
CCCCCCCCCCCCCCCCCCOC(=O)C,94.76528,82.06092,20
CCCCCCCCCCCCCCCCCCOC(=O)C,100.08565,91.13446,21
CCCCCCCCCCCCCCCCCCOC(=O)C,100.08565,91.13446,22
CCCCCCCCCCCCCCCCCCOC(=O)C,100.08565,91.13446,23
CCCCCCCCCCCCCCCCCCOC(=O)C,97.01032,87.646355,24
CCCCCCCCCCCCCCCCCCOC(=O)C,97.01032,87.646355,25
CCCCCCCCCCCCCCCCCCOC(=O)C,97.23826,87.814415,26
CCCCCCCCCCCCCCCCCCOC(=O)C,97.23826,87.814415,27
CCCCCCCCCCCCCCCCCCOC(=O)C,97.167076,87.817444,28
CCCCCCCCCCCCCCCCCCOC(=O)C,97.167076,87.817444,29
CCCCCCCCCCCCCCCCCCOC(=O)C,97.18161,87.8715,30
CCCCCCCCCCCCCCCCCCOC(=O)C,97.18161,87.8715,31
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,32
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,33
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,34
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,35
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,36
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,37
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,38
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,39
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,40
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,41
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,42
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,43
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,44
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,45
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,46
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,47
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,48
CCCCCCCCCCCCCCCCCCOC(=O)C,97.173294,87.86439,49
CCCCCCCCCCCCCCCCCCOC(=O)C,97.26333,87.92225,50
CCCCCCCCCCCCCCCCCCOC(=O)C,97.26333,87.92225,51
CCCCCCCCCCCCCCCCCCOC(=O)C,97.25461,88.090965,52
CCCCCCCCCCCCCCCCCCOC(=O)C,97.25461,88.090965,53
CCCCCCCCCCCCCCCCCCOC(=O)C,98.179825,88.67405,54
CCCCCCCCCCCCCCCCCCOC(=O)C,98.179825,88.67405,55
CCCCCCCCCCCCCCCCCCOC(=O)C,96.14199,87.42034,56
